eval_id,mapping_file,eval_row_id,eval_model_label,llm_chess_player,eval_variant_label,mapping_status,review_status,confidence,provider_group,provider_group_source,provider_group_confidence,provider_or_family,version_or_release_clue,reasoning_or_system_config,eval_reasoning_kind,eval_reasoning_effort,llm_chess_reasoning_kind,llm_chess_reasoning_effort,reasoning_rule_applied,evidence_refs,rationale,open_questions,reviewer,source_llm_chess_model
bullshit_bench,bullshit_bench.csv,bullshit_bench:0116:tencent_hy3_preview_free_reasoning_xhigh,tencent/hy3-preview:free@reasoning=xhigh,,tencent/hy3-preview:free@reasoning=xhigh,unmatched,reviewed_2026_05,none,tencent,mapping_provider_or_family,low,tencent,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench tencent/hy3-preview:free reasoning=xhigh.,No Tencent Hunyuan models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0021:x_ai_grok_4_20_multi_agent_beta_reasoning_low,x-ai/grok-4.20-multi-agent-beta@reasoning=low,,x-ai/grok-4.20-multi-agent-beta@reasoning=low,unmatched,reviewed_2026_05,none,x-ai,mapping_provider_or_family,low,x-ai,bullshit_bench_v2_2026_05,reasoning=low,reasoning_or_configured,low,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench x-ai/grok-4.20-multi-agent-beta reasoning=low.,Multi-agent beta is a distinct system from the single-model grok-4-20 runs in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0020:x_ai_grok_4_20_multi_agent_beta_reasoning_xhigh,x-ai/grok-4.20-multi-agent-beta@reasoning=xhigh,,x-ai/grok-4.20-multi-agent-beta@reasoning=xhigh,unmatched,reviewed_2026_05,none,x-ai,mapping_provider_or_family,low,x-ai,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench x-ai/grok-4.20-multi-agent-beta reasoning=xhigh.,Multi-agent beta is a distinct system from the single-model grok-4-20 runs in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0127:xiaomi_mimo_v2_flash_reasoning_high,xiaomi/mimo-v2-flash@reasoning=high,,xiaomi/mimo-v2-flash@reasoning=high,unmatched,reviewed_2026_05,none,xiaomi,mapping_provider_or_family,low,xiaomi,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench xiaomi/mimo-v2-flash reasoning=high.,No Xiaomi MiMo models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0104:xiaomi_mimo_v2_flash_reasoning_none,xiaomi/mimo-v2-flash@reasoning=none,,xiaomi/mimo-v2-flash@reasoning=none,unmatched,reviewed_2026_05,none,xiaomi,mapping_provider_or_family,low,xiaomi,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench xiaomi/mimo-v2-flash reasoning=none.,No Xiaomi MiMo models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0066:xiaomi_mimo_v2_5_pro_reasoning_none,xiaomi/mimo-v2.5-pro@reasoning=none,,xiaomi/mimo-v2.5-pro@reasoning=none,unmatched,reviewed_2026_05,none,xiaomi,mapping_provider_or_family,low,xiaomi,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench xiaomi/mimo-v2.5-pro reasoning=none.,No Xiaomi MiMo models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0022:xiaomi_mimo_v2_5_pro_reasoning_xhigh,xiaomi/mimo-v2.5-pro@reasoning=xhigh,,xiaomi/mimo-v2.5-pro@reasoning=xhigh,unmatched,reviewed_2026_05,none,xiaomi,mapping_provider_or_family,low,xiaomi,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench xiaomi/mimo-v2.5-pro reasoning=xhigh.,No Xiaomi MiMo models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0090:xiaomi_mimo_v2_5_reasoning_none,xiaomi/mimo-v2.5@reasoning=none,,xiaomi/mimo-v2.5@reasoning=none,unmatched,reviewed_2026_05,none,xiaomi,mapping_provider_or_family,low,xiaomi,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench xiaomi/mimo-v2.5 reasoning=none.,No Xiaomi MiMo models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0070:xiaomi_mimo_v2_5_reasoning_xhigh,xiaomi/mimo-v2.5@reasoning=xhigh,,xiaomi/mimo-v2.5@reasoning=xhigh,unmatched,reviewed_2026_05,none,xiaomi,mapping_provider_or_family,low,xiaomi,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench xiaomi/mimo-v2.5 reasoning=xhigh.,No Xiaomi MiMo models in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0145:z_ai_glm_4_5_reasoning_none,z-ai/glm-4.5@reasoning=none,,z-ai/glm-4.5@reasoning=none,unmatched,reviewed_2026_05,none,Z.ai,mapping_provider_or_family,medium,z-ai,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench z-ai/glm-4.5 reasoning=none.,No glm-4.5 in elo (only zai.glm-5).,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0137:z_ai_glm_4_5_reasoning_xhigh,z-ai/glm-4.5@reasoning=xhigh,,z-ai/glm-4.5@reasoning=xhigh,unmatched,reviewed_2026_05,none,Z.ai,mapping_provider_or_family,medium,z-ai,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench z-ai/glm-4.5 reasoning=xhigh.,No glm-4.5 in elo (only zai.glm-5).,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0079:z_ai_glm_5_turbo_reasoning_high,z-ai/glm-5-turbo@reasoning=high,,z-ai/glm-5-turbo@reasoning=high,unmatched,reviewed_2026_05,none,Z.ai,mapping_provider_or_family,medium,z-ai,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench z-ai/glm-5-turbo reasoning=high.,glm-5-turbo is a distinct variant from zai.glm-5 in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0092:z_ai_glm_5_turbo_reasoning_none,z-ai/glm-5-turbo@reasoning=none,,z-ai/glm-5-turbo@reasoning=none,unmatched,reviewed_2026_05,none,Z.ai,mapping_provider_or_family,medium,z-ai,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench z-ai/glm-5-turbo reasoning=none.,glm-5-turbo is a distinct variant from zai.glm-5 in elo.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0109:z_ai_glm_5_1_reasoning_none,z-ai/glm-5.1@reasoning=none,,z-ai/glm-5.1@reasoning=none,unmatched,reviewed_2026_05,none,Z.ai,mapping_provider_or_family,medium,z-ai,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench z-ai/glm-5.1 reasoning=none.,No glm-5.1 in elo (only zai.glm-5).,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0093:z_ai_glm_5_1_reasoning_xhigh,z-ai/glm-5.1@reasoning=xhigh,,z-ai/glm-5.1@reasoning=xhigh,unmatched,reviewed_2026_05,none,Z.ai,mapping_provider_or_family,medium,z-ai,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench z-ai/glm-5.1 reasoning=xhigh.,No glm-5.1 in elo (only zai.glm-5).,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0096:z_ai_glm_5_reasoning_none,z-ai/glm-5@reasoning=none,,z-ai/glm-5@reasoning=none,unmatched,reviewed_2026_05,none,Z.ai,mapping_provider_or_family,medium,z-ai,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,,,,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,No clear elo counterpart for BullshitBench z-ai/glm-5 reasoning=none.,none is a non-reasoning run with no counterpart; the high reasoning row carries the match to zai.glm-5.,cross_ref_bullshit_bench_2026_05,
delegate_52,delegate_52.csv,delegate_52:0017:gpt_4o,GPT 4o,,GPT 4o,ambiguous,reviewed_2026_05,low,OpenAI,mapping_provider_or_family,medium,openai,delegate_52_2026_04,,not_reasoning,,,,,delegate_52_table_1; elo_refined.csv; models_metadata.csv,"DELEGATE-52 'GPT 4o' snapshot date is unspecified; elo has gpt-4o-2024-05-13/-08-06/-11-20 and the intended snapshot cannot be determined, so identity is held ambiguous.",Snapshot date not given in paper Table 1.,cross_ref_delegate_52_2026_05,
delegate_52,delegate_52.csv,delegate_52:0016:oss_120b,OSS 120B,,OSS 120B,ambiguous,reviewed_2026_05,low,OpenAI,mapping_provider_or_family,medium,openai,delegate_52_2026_04,config_unspecified,unknown,,,,,delegate_52_table_1; elo_refined.csv; models_metadata.csv,"DELEGATE-52 'OSS 120B' is GPT-OSS-120B; elo exposes gpt-oss-120b-high/medium/low and the reasoning tier used is unspecified and materially changes rank, so the identity is held ambiguous.",Reasoning level not stated by the paper; gpt-oss-120b tiers span a wide score range.,cross_ref_delegate_52_2026_05,
delegate_52,delegate_52.csv,delegate_52:0008:grok_4,Grok 4,,Grok 4,unmatched,reviewed_2026_05,none,x-ai,mapping_provider_or_family,low,x-ai,delegate_52_2026_04,,unknown,,,,,delegate_52_table_1; elo_refined.csv; models_metadata.csv,"DELEGATE-52 'Grok 4' is the original Grok 4 release; elo has grok-4-20 (a distinct later revision) and grok-4-fast/grok-4-1-fast, none of which is the same model.",No plain grok-4 in elo_refined.csv; grok-4-20 is a different release and is not treated as the same model.,cross_ref_delegate_52_2026_05,
delegate_52,delegate_52.csv,delegate_52:0015:mistral_large_3,Mistral Large 3,,Mistral Large 3,unmatched,reviewed_2026_05,none,Mistral,mapping_provider_or_family,medium,mistral,delegate_52_2026_04,,not_reasoning,,,,,delegate_52_table_1; elo_refined.csv; models_metadata.csv,"No Mistral Large family in elo_refined.csv (only magistral-small, mistral-small, mistral-nemo, ministral-8b); no counterpart for Mistral Large 3.",,cross_ref_delegate_52_2026_05,
eci,eci.csv,eci:0192,Baichuan 2-7B,,Baichuan 2-7B,unmatched,qa_passed,low,Baichuan,mapping_provider_or_family,low,Baichuan,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0204,Baichuan1-7B,,Baichuan1-7B,unmatched,qa_passed,low,Baichuan1,mapping_provider_or_family,low,Baichuan1,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0183,Baichuan2-13B,,Baichuan2-13B,unmatched,qa_passed,low,Baichuan2,mapping_provider_or_family,low,Baichuan2,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0210,Cerebras-GPT-13B,,Cerebras-GPT-13B,unmatched,qa_passed,low,Cerebras,mapping_provider_or_family,medium,Cerebras,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0002,Claude Fable 5,,Claude Fable 5,unmatched,reviewed_2026_07_eci_refresh,none,Anthropic,mapping_provider_or_family,medium,Claude,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No Claude Fable 5 run in LLM Chess; the Anthropic inventory reaches claude-opus-4-8.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0138,Claude Instant,,Claude Instant,unmatched,qa_passed,low,Anthropic,mapping_provider_or_family,medium,Claude,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0003,Claude Opus 5,,Claude Opus 5,unmatched,reviewed_2026_07_eci_refresh,none,Anthropic,mapping_provider_or_family,medium,Claude,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No Claude Opus 5 run in LLM Chess; the Anthropic inventory reaches claude-opus-4-8.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0020,Claude Sonnet 5,,Claude Sonnet 5,unmatched,reviewed_2026_07_eci_refresh,none,Anthropic,mapping_provider_or_family,medium,Claude,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No Claude Sonnet 5 run in LLM Chess; the Anthropic inventory reaches claude-sonnet-4-6.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0195,CodeQwen1.5-7B,,CodeQwen1.5-7B,unmatched,reviewed_2026_07_eci_refresh,none,CodeQwen1,mapping_provider_or_family,low,CodeQwen1,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No CodeQwen entries in LLM Chess.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0211,DeepSeek Coder 1.3B,,DeepSeek Coder 1.3B,unmatched,qa_passed,low,DeepSeek,mapping_provider_or_family,medium,DeepSeek Coder 1,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0193,DeepSeek Coder 33B,,DeepSeek Coder 33B,unmatched,qa_passed,low,DeepSeek,mapping_provider_or_family,medium,DeepSeek,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0207,DeepSeek Coder 6.7B,,DeepSeek Coder 6.7B,unmatched,qa_passed,low,DeepSeek,mapping_provider_or_family,medium,DeepSeek Coder 6,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0169,DeepSeek-Coder-V2-Lite-Base,,DeepSeek-Coder-V2-Lite-Base,unmatched,reviewed_2026_07_eci_refresh,none,DeepSeek,mapping_provider_or_family,medium,DeepSeek,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No DeepSeek Coder entries in LLM Chess; the existing Epoch DeepSeek Coder rows are unmatched for the same reason.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0130,"DeepSeek-V2 (MoE-236B, May 2024)",,"DeepSeek-V2 (MoE-236B, May 2024)",unmatched,qa_passed,low,DeepSeek,mapping_provider_or_family,medium,DeepSeek,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0055,DeepSeek-V3.2-Exp,,DeepSeek-V3.2-Exp,unmatched,qa_passed,low,DeepSeek,mapping_provider_or_family,medium,DeepSeek-V3,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0038,DeepSeek-V4-Pro,,DeepSeek-V4-Pro,unmatched,reviewed_2026_07_eci_refresh,none,DeepSeek,mapping_provider_or_family,medium,DeepSeek,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No DeepSeek V4 run in LLM Chess (inventory reaches deepseek-V3.2); Pro is also a distinct product tier.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0206,Dolly 2.0-12b,,Dolly 2.0-12b,unmatched,qa_passed,low,Dolly 2,mapping_provider_or_family,low,Dolly 2,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0168,Falcon 2 11B,,Falcon 2 11B,unmatched,qa_passed,low,Falcon,mapping_provider_or_family,low,Falcon,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0164,Falcon-180B,,Falcon-180B,unmatched,qa_passed,low,Falcon,mapping_provider_or_family,low,Falcon,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0182,Falcon-40B,,Falcon-40B,unmatched,qa_passed,low,Falcon,mapping_provider_or_family,low,Falcon,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0194,Falcon-7B,,Falcon-7B,unmatched,qa_passed,low,Falcon,mapping_provider_or_family,low,Falcon,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0078,GLM-4.6,,GLM-4.6,unmatched,qa_passed,low,Z.ai,mapping_provider_or_family,medium,GLM-4,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0064,GLM-4.7,,GLM-4.7,unmatched,qa_passed,low,Z.ai,mapping_provider_or_family,medium,GLM-4,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0028,GLM-5.1,,GLM-5.1,unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"No GLM-5.1 entry in elo_refined.csv (only zai.glm-5, glm-4.7-flash@q4).",,
eci,eci.csv,eci:0025,GLM-5.2,,GLM-5.2,unmatched,reviewed_2026_07_eci_refresh,none,Z.ai,mapping_provider_or_family,medium,GLM-5,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess has zai.glm-5 (GLM-5); same family, different version is not a match.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0029,GPT-5 Pro,,GPT-5 Pro,unmatched,qa_passed,low,OpenAI,mapping_provider_or_family,medium,GPT,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0015,GPT-5.2 Pro,,GPT-5.2 Pro,unmatched,qa_passed,low,OpenAI,mapping_provider_or_family,medium,GPT-5,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0007,GPT-5.4 Pro,,GPT-5.4 Pro,unmatched,qa_passed,low,OpenAI,mapping_provider_or_family,medium,GPT-5,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0001,GPT-5.5 Pro,,GPT-5.5 Pro,unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"No gpt-5.5-pro tier in elo_refined.csv (only gpt-5.5-medium, mapped to base GPT-5.5). Pro is a distinct product tier; left unmatched.",,
eci,eci.csv,eci:0152,Gemini 1.0 Pro,,Gemini 1.0 Pro,unmatched,qa_passed,low,Google,mapping_provider_or_family,medium,Gemini 1,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0096,Gemini 2.0 Pro,,Gemini 2.0 Pro,unmatched,qa_passed,low,Google,mapping_provider_or_family,medium,Gemini 2,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0198,Gemma 2B,,Gemma 2B,unmatched,qa_passed,low,Google,mapping_provider_or_family,medium,Gemma,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0074,Gemma 4 31B IT,,Gemma 4 31B IT,unmatched,reviewed_2026_07_eci_refresh,none,Google,mapping_provider_or_family,medium,Gemma,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.",No Gemma 4 run in LLM Chess; the Gemma inventory reaches Gemma 3.,cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0166,Gemma 7B,,Gemma 7B,unmatched,qa_passed,low,Google,mapping_provider_or_family,medium,Gemma,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0043,Grok 4,,Grok 4,unmatched,reviewed_2026_05_refresh,none,xAI,mapping_provider_or_family,medium,Grok,legacy_bridge_column,,unknown,,,,,,"Reassigned in 2026-05 refresh: grok-4-20-reasoning was moved to Epoch 'Grok 4.20' per maintainer. No plain grok-4 exists in elo_refined.csv, so Epoch 'Grok 4' has no LLM Chess counterpart.","No LLM Chess entry for base Grok 4 (only grok-4-20, grok-4-fast, grok-4-1-fast variants).",cross_ref_refresh_2026_05,
eci,eci.csv,eci:0019,Grok 4.5,,Grok 4.5,unmatched,reviewed_2026_07_eci_refresh,none,xAI,mapping_provider_or_family,medium,Grok 4,epoch_eci_refresh_2026_07,,unknown,,,,,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"New in the 2026-07 ECI refresh. No LLM Chess counterpart exists, so there is nothing to map; the row stays visible in coverage and out of every statistic.","LLM Chess has grok-4.3-high, grok-4-20-*, grok-4-fast-* and grok-4-1-fast-*; no Grok 4.5 run.",cross_ref_eci_refresh_2026_07,
eci,eci.csv,eci:0186,INTELLECT-1,,INTELLECT-1,unmatched,qa_passed,low,INTELLECT,mapping_provider_or_family,low,INTELLECT,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0052,Kimi K2 Thinking,,Kimi K2 Thinking,unmatched,qa_passed,low,Moonshot,mapping_provider_or_family,medium,Kimi,legacy_bridge_column,,unknown,,,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,No legacy bridge value present.,published_mapping_review,
eci,eci.csv,eci:0026,Kimi K2.6,,Kimi K2.6,unmatched,needs_review,none,nan,mapping_provider_or_family,low,,epoch_eci_refresh_2026_05,,unknown,,,,,,New model introduced in the 2026-05 overall ECI refresh; mapping not yet reviewed.,"No Kimi K2.6 entry in elo_refined.csv (only kimi-k2-instruct, kimi-k2.5).",,
